"Species","ABAR/CHLH","AREB1/ABF2","ABCG25","ABA3","NCED3","PDS","ZEP(ABA1)","PSY","LUT5(CYP97A3)","GTG1(GPCR)","ABA2","PYR1","SnRK2.2","AAO3","CPK3","ABI1(PP2CgroupA)","DTX50","AGB1","CIPK","ABA4","GPA1","PYL1","AIT1","GCR2(GPCR)","COP1","PIF4","CHI","PHYB","FPT2","F3RhaT","F3H","STO/BBX24","F7GlcT","ANS","CHS","CYCB1;1","UVR8","A3Glc:2_XylT","DFR","A5GlcT","MYB13","PFG1/MYB12","F3:H","BIM1","SPA1","MYB73","F3AraT","BES1","CRY1","MKP1","FLS1","BGLU6","WRKY36","HY5","RUP1","CHIL","COR27","HYH","ATR","Fd3GlcT","F3Glc:2_XGlcT","BIC1","F7RhaT","OMT1","FLS3","LACS4","HUB2","SHN2","ABCG13","CYP86A4","ANL2","HOTHEAD","DCF","GPAT4","MYB41","SHN1","HUB1","CFL1","MYB106","GPAT6","NFXL2","ABCG11","CUS1","CYP86A8","DCR","LTPG2","BDG1","CD2","ABCG32","LACS1","LACS2","CYP77A6","LTPG1","MYB16","GPAT8","SHN3","HDG1","CYP77A4","CYP86A2","MAPKKK20","MPK3","SOS1","NHX1","SOS2","MKK4","SOS3","MPK6","AVP1","HKT1","DREB2C","HSFA1B","SGT1B","HSP90.2","PIF4","H2A.Z","SGT1A","HSP90.1","HSFA3","HSP70","HSFA7A","HSFA2","DREB2A","HSFA1A","HSFB1","MYB15","ZAT12/RHL41","RAP2.1","MPK3","SIZ1","CBF3","MKK2","MEKK1","CBF1","RAP2.7","ZAT10/STZ","SnRK2.6","MPK4","ICE1","HOS1","LOS2","CBF2","CRPK1","14-3-3λ","MKK4","CesA3","BGAL8","AXY8","XAX1","AGM1","CesA6","AtGUS2","TBG5","GALT2 ","PMR5","GH9A1","AXY3","XLT2","RGXT1","IRX9 ","QUA2","CGR3","GH43A","GMGT1","APSE","FUT4","RGGAT1","HPGT1","CslO(GT2)","BS1","CslC4","BXL1","CesA1","BGAL10","GAUT1","RRT1","MSR1","IRX10 ","CesA1","ADPG1","IRX8","ESK1","PL1_1","ARAD1","GAUT8","BG2","GALT29A","PARVUS","GSL5","SIA1","Tft1","CslA2","GUX1 ","RAY1","QUA3","IRX14","XT1","Bl1_6Gal","GlcAT14A","MAN1","MSR1","IRX7","IRX15","TBG4","CslD3","AGAL3","SlCel9C1","MAN2","GALT31A","XGD1","XAT","MOAT1","GXMT1","XTH31","GALS1","PME5","CslA1","FUT1","AGAL2","OsEgl1","AXY4","GH5BG"
"Cpa",0,0,0.264705882352941,0,0,0.4,0.333333333333333,0,0.433333333333333,0,0.6,0,0.314285714285714,0,0.3,0.405405405405405,0.351351351351351,0,0.333333333333333,1,0,0,0.409090909090909,0,0,0,0,0,0.333333333333333,0.27906976744186,0.4,0,0.117647058823529,0.324324324324324,0,0,0,0.1,0.2,0.31578947368421,0,0,0.75,0,0,0,0.288888888888889,0,0.25,0,0.333333333333333,0.521739130434783,0,0,0,0,0,0,0,0.295454545454545,0.142857142857143,0,0.0666666666666667,0.666666666666667,0.333333333333333,0.32258064516129,0,0,0.242424242424242,0.153846153846154,0.153846153846154,0.181818181818182,0.5,0.25,0,0,0,0,0,0.25,0,0.258064516129032,0.567567567567568,0.08,0.615384615384615,0.75,0,0.166666666666667,0.258064516129032,0.32258064516129,0.32258064516129,0.423076923076923,0,0,0.25,0,0.153846153846154,0.391304347826087,0.172413793103448,0.571428571428571,0.511111111111111,0.25,0.285714285714286,0.333333333333333,0.520833333333333,0.142857142857143,0.5,0,0,0.0232558139534884,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0.0465116279069767,0,0,0,0,0,0.511111111111111,0,0,0.439024390243902,0.523809523809524,0,0,0,0.333333333333333,0.5,0,0,0,0,0.636363636363636,0,0.520833333333333,0,0.409090909090909,0,0,0,0,0,0.409090909090909,0,0.395348837209302,0,0,0.222222222222222,0,0,0.227272727272727,0,0,0,0,0,0,0,0,0.371428571428571,0,0.529411764705882,0,0.409090909090909,0,0.178571428571429,0.173913043478261,0.0909090909090909,0,0.531914893617021,0,0.386363636363636,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0.227272727272727,0,0,0,0,0,0.136363636363636,0.0952380952380952,0,0.409090909090909,0,0,0,0,0,0.0952380952380952,0,0.386363636363636,0,0,0,0.547619047619048,0,0,0,0.204545454545455,0.395348837209302,0
"Mol",0,0,0.16,0,0,0,0.333333333333333,0,0.166666666666667,0,0.51219512195122,0,0.133333333333333,0,0.0285714285714286,0.162162162162162,0.447368421052632,0,0.137931034482759,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0.125,0,0,0.148148148148148,0.333333333333333,0.0526315789473684,0,0,0.318181818181818,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636363636,0.111111111111111,0,0,0.185185185185185,0.4,0,0.333333333333333,0.186046511627907,0,0,0,0,0,0,0,0,0.172413793103448,0.409090909090909,0.4,0.227272727272727,0.666666666666667,0,0,0.0833333333333333,0.08,0.0769230769230769,0.416666666666667,0.25,0,0,0,0,0.461538461538462,0.4,0.107142857142857,0.157894736842105,0,0,0.103448275862069,0.0714285714285714,0.25,0.157894736842105,0,0,0.1,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0.133333333333333,0,0,0,0,0,0.157894736842105,0,0,0.1,0.148148148148148,0,0,0,0.129032258064516,0.15,0,0,0,0,0,0.125,0.0714285714285714,0.238095238095238,0,0,0,0,0.238095238095238,0,0,0,0.216216216216216,0,0,0,0,0,0.0952380952380952,0,0,0,0.4,0,0,0,0.333333333333333,0.48780487804878,0,0,0.238095238095238,0,0,0,0,0,0,0.037037037037037,0,0.210526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0.2,0,0,0,0,0,0.238095238095238,0.5,0,0,0,0,0,0.205128205128205,0,0.5,0,0.6,0,0,0.4,0,0.210526315789474,0
"Gsz",0,0,0.161764705882353,0,0,0,0.25,0,0.371428571428571,0,0.569230769230769,0,0.525641025641026,0,0.533333333333333,0.415584415584416,0.140350877192982,0,0.530120481927711,0,0.5,0,0.180327868852459,0,0,0,0,0,0,0.214285714285714,0.240506329113924,0,0.121212121212121,0.2625,0.3,0,0,0.0178571428571429,0.333333333333333,0.169811320754717,0,0.00925925925925926,0.447368421052632,0,0,0.0275229357798165,0.166666666666667,0,0,0.3,0.259259259259259,0.166666666666667,0.010752688172043,0,0,0,0,0,0,0.178571428571429,0.0983606557377049,0,0.0363636363636364,0.552631578947368,0.2375,0.181818181818182,0,0.0108695652173913,0.161764705882353,0.194029850746269,0.166666666666667,0,0.291666666666667,0,0,0.0105263157894737,0,0,0,0,0,0.166666666666667,0.254237288135593,0.183098591549296,0.408163265306122,0.428571428571429,0.166666666666667,0.210526315789474,0.121212121212121,0.224489795918367,0.195652173913043,0.481481481481481,0.333333333333333,0,0,0.0101010101010101,0.210526315789474,0.43421052631579,0.212121212121212,0.626865671641791,0.554054054054054,0.666666666666667,0.333333333333333,0.576470588235294,0.618421052631579,0.3125,0.561643835616438,0,0,0.0638297872340425,0,0,0.153846153846154,0,0.142857142857143,0,0.153846153846154,0,0.206896551724138,0,0,0.0531914893617021,0,0,0,0,0,0.554054054054054,0,0.0408163265306122,0.493150684931507,0.6,0,0,0,0.525641025641026,0.554054054054054,0,0,0,0,0.515151515151515,0,0.618421052631579,0.225,0.257142857142857,0,0,0,0.225,0,0.257142857142857,0,0.347826086956522,0,0,0.285714285714286,0,0,0.236842105263158,0,0,0,0,0,0,0.105263157894737,0.142857142857143,0.444444444444444,0,0.166666666666667,0.225,0.235294117647059,0,0,0,0.222222222222222,0.1,0.254237288135593,0,0.333333333333333,0.216216216216216,0.210526315789474,0,0.372881355932203,0,0,0.115384615384615,0,0,0,0,0,0.236842105263158,0,0,0,0.111111111111111,0,0,0.216216216216216,0,0.235294117647059,0.225,0,0,0,0.1,0.216216216216216,0,0.314285714285714,0,0,0,0.380281690140845,0,0,0,0.357142857142857,0.328571428571429,0
"Gra",0,0,0.0666666666666667,0,0,0,0.7,0,0.457831325301205,0,0.591549295774648,0.0476190476190476,0.371794871794872,0,0.380281690140845,0.291139240506329,0.17741935483871,0.105263157894737,0.36144578313253,0,0.285714285714286,0.0476190476190476,0.242424242424242,0,0,0,0,0,0.25,0.153846153846154,0.306818181818182,0,0.0634920634920635,0.290697674418605,0.272727272727273,0,0,0.0298507462686567,0.263157894736842,0.125,0,0,0.48051948051948,0,0,0,0.154929577464789,0,0,0.2,0.290322580645161,0.37037037037037,0,0,0,0,0,0,0,0.138461538461538,0.0746268656716418,0,0.0303030303030303,0.536585365853659,0.287234042553192,0.0909090909090909,0,0,0.0810810810810811,0.314285714285714,0,0,0.483870967741935,0.153846153846154,0,0,0,0,0,0.153846153846154,0,0.0810810810810811,0.279411764705882,0.298701298701299,0.428571428571429,0.5,0.166666666666667,0,0.0434782608695652,0.130434782608696,0.111111111111111,0.525,0.2,0,0.153846153846154,0,0,0.542168674698795,0.304347826086957,0.328571428571429,0.293333333333333,0.666666666666667,0.230769230769231,0.379310344827586,0.3625,0.235294117647059,0.297297297297297,0,0,0.0816326530612245,0,0,0,0,0.136363636363636,0,0,0,0.2,0,0,0.0693069306930693,0,0,0,0,0.0208333333333333,0.293333333333333,0,0.04,0.293333333333333,0.395348837209302,0,0.0188679245283019,0,0.382716049382716,0.293333333333333,0,0,0,0,0.436170212765957,0,0.3625,0.288888888888889,0.107142857142857,0,0.4,0,0.288888888888889,0.4375,0.107142857142857,0,0.22972972972973,0,0,0.05,0,0,0.135135135135135,0,0,0,0,0,0,0,0.166666666666667,0.385714285714286,0,0,0.288888888888889,0.107142857142857,0,0.240740740740741,0.186046511627907,0.216216216216216,0,0.297297297297297,0,0.22972972972973,0.309090909090909,0.195121951219512,0,0.264705882352941,0,0,0,0,0,0,0,0.222222222222222,0.135135135135135,0,0,0,0,0,0.152173913043478,0.236842105263158,0,0.107142857142857,0.272727272727273,0,0,0,0,0.230769230769231,0.4,0.219178082191781,0,0.102564102564103,0,0.487179487179487,0,0,0,0.238095238095238,0.219178082191781,0.5
"Tcc",0,0,0.163636363636364,0,0.538461538461538,0,0.25,0,0.431034482758621,0,0.4,0,0.41025641025641,0,0.4,0.395348837209302,0.404255319148936,0,0.380952380952381,0,0.2,0,0.4,0,0,0,0,0,0.4,0.260869565217391,0.453125,0,0.180327868852459,0.467741935483871,0.166666666666667,0,0,0.161290322580645,0.551724137931034,0.238095238095238,0,0,0.695652173913043,0,0,0,0.253333333333333,0,0.25,0,0.467741935483871,0.56,0,0,0,0,0,0,0,0.294117647058824,0.155172413793103,0,0.135593220338983,0.473684210526316,0.448275862068966,0.264705882352941,0,0,0.163636363636364,0.44,0,0.222222222222222,0.5,0,0,0,0,0,0,0,0,0.163636363636364,0.527272727272727,0.3,0.604166666666667,0.625,0.4,0,0.169811320754717,0.242424242424242,0.242424242424242,0.685714285714286,0.4,0,0,0,0,0.701754385964912,0.407407407407407,0.517857142857143,0.435897435897436,0,0.333333333333333,0.390243902439024,0.425925925925926,0.5,0.41025641025641,0,0,0.0434782608695652,0,0,0,0,0.363636363636364,0,0,0,0.470588235294118,0,0,0.0769230769230769,0,0,0,0,0.0217391304347826,0.435897435897436,0,0.0217391304347826,0.452830188679245,0.490196078431373,0,0,0,0.384615384615385,0.41025641025641,0,0,0,0,0.518987341772152,0,0.425925925925926,0.516129032258065,0.31578947368421,0,0,0,0.516129032258065,0,0.31578947368421,0,0.469387755102041,0,0,0.363636363636364,0,0,0.181818181818182,0,0,0,0,0,0,0.0909090909090909,0.8,0.491803278688525,0,0.681818181818182,0.516129032258065,0.31578947368421,0,0.225806451612903,0.222222222222222,0.545454545454545,0.0909090909090909,0.27027027027027,0,0.469387755102041,0.125,0.529411764705882,0,0.05,0,0,0,0,0,0,0.166666666666667,0.285714285714286,0.181818181818182,0,0,0,0,0,0.233333333333333,0.5625,0,0.3,0.516129032258065,0,0,0,0.0909090909090909,0.545454545454545,0,0.469387755102041,0,0.454545454545455,0,0.511627906976744,0,0,0,0.05,0.469387755102041,0.5
"Hha",0,0,0.142857142857143,0.25,0.421052631578947,0.166666666666667,0,0,0.27027027027027,0,0.333333333333333,0,0.257575757575758,0,0.172413793103448,0.176470588235294,0.471698113207547,0,0.213114754098361,0,0,0,0.235294117647059,0,0,0,0,0.0833333333333333,0.34375,0.08,0.322033898305085,0,0.0952380952380952,0.368421052631579,0.384615384615385,0,0,0.0476190476190476,0.277777777777778,0.148148148148148,0,0.0196078431372549,0.44,0,0,0,0.0454545454545455,0,0.222222222222222,0,0.316666666666667,0.419354838709677,0,0,0,0,0,0,0,0.04,0.0681818181818182,0,0.04,0.4,0.31578947368421,0.111111111111111,0,0,0.171428571428571,0.236842105263158,0,0.285714285714286,0.452380952380952,0.166666666666667,0,0,0,0,0,0.166666666666667,0,0.162162162162162,0.326530612244898,0.27027027027027,0.470588235294118,0.6,0,0,0.183673469387755,0.111111111111111,0.114285714285714,0.375,0.5,0,0.166666666666667,0,0,0.44,0.294117647058824,0.157894736842105,0.161290322580645,0,0,0.226415094339623,0.189655172413793,0.357142857142857,0.154929577464789,0,0,0.0571428571428571,0,0,0,0,0.208333333333333,0,0,0,0.125,0,0,0.0563380281690141,0,0,0,0,0,0.161290322580645,0,0.0125,0.183333333333333,0.228070175438596,0,0,0,0.276923076923077,0.166666666666667,0,0,0,0,0.384615384615385,0,0.189655172413793,0.116279069767442,0.292682926829268,0,0.857142857142857,0,0.119047619047619,0,0.292682926829268,0,0.292307692307692,0.0967741935483871,0.4,0.307692307692308,0,0,0.0555555555555556,0,0,0,0,0,0,0,0.333333333333333,0.416666666666667,0,0.478260869565217,0.119047619047619,0.307692307692308,0.0606060606060606,0,0,0.388888888888889,0,0.377358490566038,0.0588235294117647,0.318840579710145,0,0.35,0.0571428571428571,0.160714285714286,0,0,0,0,0,0,0.0833333333333333,0,0.0555555555555556,0,0,0,0,0,0,0.416666666666667,0,0.3,0.119047619047619,0,0.0967741935483871,0,0,0.385964912280702,0.857142857142857,0.32258064516129,0,0.303030303030303,0,0.435483870967742,0,0,0,0.145454545454545,0.323529411764706,0.571428571428571
"Asi",0,0,0.119047619047619,0,0.285714285714286,0,0,0,0.268292682926829,0,0.465116279069767,0,0.391304347826087,0,0.235294117647059,0.270833333333333,0.232558139534884,0.3,0.46,0,0,0,0.333333333333333,0,0,0,0.5,0,0.363636363636364,0.243243243243243,0.151515151515152,0,0.0975609756097561,0.176470588235294,0.153846153846154,0,0,0.147058823529412,0.346153846153846,0.326923076923077,0.0151515151515152,0,0.641509433962264,0,0,0.0185185185185185,0.204545454545455,0,0,0,0.1,0.195121951219512,0,0.5,0,0.666666666666667,0,0.5,0,0.238095238095238,0.222222222222222,0,0.1,0.266666666666667,0.107142857142857,0.176470588235294,0,0,0.128205128205128,0.17948717948718,0,0,0.27027027027027,0,0,0,0,0,0,0,0,0.125,0.236842105263158,0.153846153846154,0.357142857142857,0.75,0,0,0.108108108108108,0.162162162162162,0.176470588235294,0.491228070175439,0.428571428571429,0,0,0,0,0.46551724137931,0.186046511627907,0.416666666666667,0.52,0,0.142857142857143,0.448979591836735,0.462962962962963,0.285714285714286,0.52,0,0,0.0344827586206897,0,0,0.352941176470588,0,0.19047619047619,0,0.352941176470588,0,0.176470588235294,0,0,0.0727272727272727,0,0,0,0,0,0.52,0,0,0.411764705882353,0.489795918367347,0,0,0,0.422222222222222,0.519230769230769,0,0,0,0,0.551020408163265,0.142857142857143,0.462962962962963,0.25,0,0,0,0,0.25,0,0,0,0.235294117647059,0,0,0.1875,0,0,0.24,0,0,0,0,0,0,0,0.333333333333333,0.289473684210526,0,0.210526315789474,0.25,0,0,0.147058823529412,0.111111111111111,0.48780487804878,0,0.294117647058824,0,0.24,0,0.557692307692308,0,0.260869565217391,0,0,0,0,0,0,0.0714285714285714,0.285714285714286,0.24,0,0,0,0,0.166666666666667,0.115384615384615,0.48780487804878,0,0,0.24,0,0,0.166666666666667,0,0.51063829787234,0,0.24,0,0,0,0.421052631578947,0,0,0,0.266666666666667,0.235294117647059,0.666666666666667
"Tos",0,0,0.151515151515152,0,0.235294117647059,0.142857142857143,0.428571428571429,0,0.181818181818182,0,0.318181818181818,0,0.432432432432432,0,0.290322580645161,0.361111111111111,0.0888888888888889,0,0.416666666666667,0,0,0,0.285714285714286,0,0.0476190476190476,0,0,0,0.384615384615385,0.136363636363636,0.0833333333333333,0,0,0.0833333333333333,0.2,0.027027027027027,0,0,0.263157894736842,0.176470588235294,0,0,0,0,0,0,0.125,0,0.285714285714286,0,0.0769230769230769,0,0,0,0,0,0,0,0,0.142857142857143,0.0645161290322581,0,0.0645161290322581,0,0.111111111111111,0.121212121212121,0,0,0.136363636363636,0.121212121212121,0,0,0.0714285714285714,0.157894736842105,0,0,0,0,0,0.157894736842105,0,0.13953488372093,0.361111111111111,0.125,0.5,0.545454545454545,0.4,0,0.108108108108108,0.125,0.121212121212121,0.578947368421053,0.375,0,0.157894736842105,0,0,0.6,0.133333333333333,0.372549019607843,0.323529411764706,0.666666666666667,0.307692307692308,0.470588235294118,0.361111111111111,0.133333333333333,0.342857142857143,0,0,0,0,0,0,0,0.260869565217391,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.323529411764706,0,0,0.277777777777778,0.407407407407407,0,0,0,0.444444444444444,0.333333333333333,0,0,0,0,0,0.0909090909090909,0.361111111111111,0,0,0,0,0,0,0,0,0,0.0882352941176471,0,0,0.25,0,0,0.19047619047619,0,0,0,0,0,0,0,0,0.25,0,0.173913043478261,0,0,0.075,0.160714285714286,0.125,0.117647058823529,0,0.0625,0.0769230769230769,0.0714285714285714,0.0384615384615385,0.138888888888889,0.075,0.116883116883117,0,0.0540540540540541,0,0,0,0,0.1,0,0.163265306122449,0,0,0,0,0,0.125,0.117647058823529,0,0,0,0,0,0,0,0.153846153846154,0,0.0819672131147541,0,0,0,0.222222222222222,0,0,0,0.105263157894737,0.0793650793650794,0
"Csv",0,0,0.136363636363636,0,0.25,0,0.6,0,0.408163265306122,0,0.596153846153846,0,0.384615384615385,0,0.4,0.318181818181818,0.4,0,0.404761904761905,0,0.333333333333333,0,0.333333333333333,0,0,0,1,0,0.454545454545455,0.15,0.186440677966102,0,0.138888888888889,0.192982456140351,0.357142857142857,0,0,0.0810810810810811,0.36,0.155555555555556,0,0,0.435483870967742,0,0,0,0.175,0,0,0,0.175438596491228,0.476190476190476,0,0,0,0.666666666666667,0,0,0,0.175,0.108695652173913,0,0.0344827586206897,0.325,0.178571428571429,0.21875,0,0,0.133333333333333,0.408163265306122,0,0.444444444444444,0.224489795918367,0,0,0,0,0,0,0,0,0.136363636363636,0.352941176470588,0.416666666666667,0.254901960784314,1,0,0,0.134615384615385,0.225806451612903,0.233333333333333,0.523076923076923,0.2,0,0,0,0,0.521739130434783,0.392156862745098,0.325581395348837,0.295454545454545,0,0,0.422222222222222,0.304347826086957,0.375,0.288888888888889,0,0,0.0909090909090909,0,0,0,0,0.25,0,0,0,0.257142857142857,0,0,0.146341463414634,0,0,0,0,0.0638297872340425,0.295454545454545,0,0.0454545454545455,0.217391304347826,0.369565217391304,0,0,0,0.342857142857143,0.266666666666667,0,0,0,0,0.377777777777778,0,0.304347826086957,0.387096774193548,0.260869565217391,0,0.857142857142857,0,0.387096774193548,0,0.260869565217391,0,0.318181818181818,0.2,0,0.272727272727273,0,0,0.0869565217391304,0,0,0,0.333333333333333,0,0,0.307692307692308,0.75,0.378378378378378,0,0.333333333333333,0.387096774193548,0.260869565217391,0,0.0714285714285714,0.0526315789473684,0.32,0.307692307692308,0.405405405405405,0,0.318181818181818,0.19047619047619,0.28,0,0.211538461538462,0,0,0,0,0.125,0,0.166666666666667,0,0.0740740740740741,0,0,0,0,0,0.0454545454545455,0.32,0,0.260869565217391,0.387096774193548,0.444444444444444,0.208333333333333,0,0.307692307692308,0.307692307692308,0.857142857142857,0.295454545454545,0,0.485714285714286,0,0.466666666666667,0,0,0.444444444444444,0.229166666666667,0.288888888888889,0.4
"Mai",0,0,0.113207547169811,0,0.307692307692308,0,0.470588235294118,0,0.354838709677419,0,0.671875,0,0.354838709677419,0,0.421052631578947,0.26865671641791,0.25,0,0.366197183098592,0,0.4,0,0.258064516129032,0,0,0,0,0,0.68421052631579,0.0638297872340425,0.365079365079365,0,0,0.360655737704918,0.433333333333333,0.09375,0,0,0.564102564102564,0.1,0,0,0.555555555555556,0,0,0,0.0731707317073171,0,0.142857142857143,0,0.348484848484849,0.354838709677419,0,0,0,0,0,0,0,0.0833333333333333,0.0576923076923077,0,0.0416666666666667,0.555555555555556,0.303030303030303,0.191489361702128,0,0,0.08,0.387755102040816,0.0909090909090909,0.444444444444444,0.4,0.125,0,0,0,0,0,0.125,0,0.0638297872340425,0.549295774647887,0.423076923076923,0.595238095238095,0.7,0.2,0.105263157894737,0.160714285714286,0.1875,0.2,0.36,0.25,0,0.125,0,0.1,0.416666666666667,0.433962264150943,0.425925925925926,0.455882352941176,0.333333333333333,0.2,0.373134328358209,0.412698412698413,0.142857142857143,0.441176470588235,0,0,0.0588235294117647,0,0,0,0,0.31578947368421,0,0,0,0.392857142857143,0,0,0.0882352941176471,0,0,0,0,0,0.455882352941176,0,0,0.43859649122807,0.446428571428571,0,0,0,0.34375,0.463768115942029,0,0,0,0,0.222222222222222,0.411764705882353,0.412698412698413,0.431372549019608,0,0,0.545454545454545,0,0.431372549019608,0,0,0,0.308823529411765,0.225806451612903,0,0,0,0,0.0789473684210526,0,0,0,0.625,0,0.125,0,0.5,0.467741935483871,0.133333333333333,0,0.431372549019608,0,0.0263157894736842,0.232558139534884,0.205882352941176,0.125,0,0.535714285714286,0.027027027027027,0.313432835820896,0.157894736842105,0.111111111111111,0.0263157894736842,0.15,0,0.032258064516129,0.1875,0,0.25,0.142857142857143,0.142857142857143,0.333333333333333,0.0769230769230769,0,0,0,0,0,0.2,0.129032258064516,0,0,0.44,0.727272727272727,0.225806451612903,0,0,0.129032258064516,0.545454545454545,0.307692307692308,0,0.244897959183673,0,0.478260869565217,0,0,0.727272727272727,0.140350877192982,0.313432835820896,0
"Aya",0,0,0.307692307692308,0.111111111111111,0.166666666666667,0,0.666666666666667,0,0.789473684210526,0,0.728813559322034,0.222222222222222,0.727272727272727,0,0.725,0.361702127659574,0.428571428571429,0,0.696969696969697,0,0,0.222222222222222,0.723404255319149,0.545454545454545,0,0,1,0,0.5,0.25,0.440677966101695,0,0.16304347826087,0.492957746478873,0.363636363636364,0.0869565217391304,0,0.152941176470588,0.764705882352941,0.25,0,0,0.872727272727273,0,0,0,0.235294117647059,0,0,0,0.492753623188406,0.32258064516129,0,0,0,0.5,0,0,0,0.236842105263158,0.141304347826087,0,0.125,0.75,0.476923076923077,0.441860465116279,0,0,0.25,0.733333333333333,0.19047619047619,0.4,0.463414634146341,0,0,0,0,0,0,0,0,0.235294117647059,0.72972972972973,0.761904761904762,0.7,0.8,0.25,0.2,0.233333333333333,0.439024390243902,0.351351351351351,0.891304347826087,0.6,0,0,0,0.222222222222222,0.892156862745098,0.75,0.659090909090909,0.714285714285714,0,0.2,0.714285714285714,0.542857142857143,0.444444444444444,0.707317073170732,0,0,0.0256410256410256,0,0,0,0,0.4,0,0,0,0.117647058823529,0,0,0.0952380952380952,0,0,0,0,0,0.714285714285714,0,0,0.558823529411765,0.566666666666667,0,0,0,0.714285714285714,0.707317073170732,0,0,0,0,0.272727272727273,0,0.542857142857143,0.444444444444444,0.523809523809524,0,0.583333333333333,0,0.454545454545455,0,0.523809523809524,0,0.607843137254902,0.16,0,0.416666666666667,0,0,0.230769230769231,0,0,0,0.6,0.818181818181818,0,0.25,0.375,0.714285714285714,0.285714285714286,0.5,0.431818181818182,0.523809523809524,0.117647058823529,0.310344827586207,0.260869565217391,0.16,0.181818181818182,0.652173913043478,0.117647058823529,0.607843137254902,0.125,0.2,0.117647058823529,0.307692307692308,0,0.117647058823529,0.1,0,0.428571428571429,0.285714285714286,0.416666666666667,0,0.230769230769231,0,0,0,0,0,0.260869565217391,0.166666666666667,0,0.523809523809524,0.454545454545455,0.5,0.16,0,0.181818181818182,0.16,0.583333333333333,0.604166666666667,0,0.0909090909090909,0,0.806451612903226,0,0.818181818181818,0.5,0.313725490196078,0.612244897959184,0.25
"Cfo",0,0,0.0731707317073171,0,0,0,0,0,0.170731707317073,0,0.0967741935483871,0,0.108108108108108,0,0.178571428571429,0.128205128205128,0,0,0.108108108108108,0,0,0,0.0967741935483871,0,0,0,0,0,0.157894736842105,0.137931034482759,0.135135135135135,0,0.136363636363636,0.114285714285714,0,0,0,0.0444444444444444,0.0740740740740741,0.216216216216216,0,0,0.170731707317073,0,0,0.027027027027027,0.155172413793103,0,0,0,0.114285714285714,0,0,0,0,0,0,0,0,0.163636363636364,0.0454545454545455,0,0.0526315789473684,0,0.138888888888889,0,0,0,0.0731707317073171,0.152173913043478,0,0,0,0.285714285714286,0,0,0,0,0,0.285714285714286,0,0.0731707317073171,0.131578947368421,0.13953488372093,0,0,0,0,0.0666666666666667,0,0,0.156862745098039,0,0,0.285714285714286,0,0,0.191489361702128,0.19047619047619,0.275,0.166666666666667,0,0,0.171428571428571,0.214285714285714,0,0.176470588235294,0,0,0,0.0625,0,0,0,0.1,0,0,0.0625,0,0.0625,0.0625,0,0.0625,0.0625,0,0,0,0.166666666666667,0,0,0.2,0.181818181818182,0,0,0,0.111111111111111,0.189189189189189,0,0,0,0,0.272727272727273,0,0.214285714285714,0.178571428571429,0,0,0,0,0.178571428571429,0,0,0,0.162790697674419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0.178571428571429,0,0,0.142857142857143,0.166666666666667,0.32258064516129,0,0.34375,0,0.166666666666667,0,0.291666666666667,0,0.0888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,0.32258064516129,0,0,0.178571428571429,0,0,0,0,0.32258064516129,0,0.166666666666667,0,0.24,0,0.205882352941176,0,0,0,0.0975609756097561,0.181818181818182,0
